,Time
27901,2623.687
27902,2636.796
27903,2649.937
27904,2663.031
27905,2676.187
27906,2689.312
27907,2702.453
27908,2715.64
27909,2728.843
27910,2742.109
27911,2755.375
27912,2768.546
27913,2781.828
27914,2795.093
27915,2808.296
27916,2821.531
27917,0.0
27918,9.359
27919,23.172
27920,36.141
27921,49.141
27922,62.156
27923,75.172
27924,88.109
27925,101.047
27926,113.953
27927,126.922
27928,139.844
27929,152.812
27930,165.734
27931,178.656
27932,191.609
27933,204.594
27934,217.516
27935,230.437
27936,243.312
27937,256.344
27938,269.328
27939,282.25
27940,295.031
27941,307.953
27942,320.953
27943,333.922
27944,346.844
27945,359.766
27946,372.656
27947,385.656
27948,398.609
27949,411.516
27950,424.547
27951,437.437
27952,450.359
27953,463.344
27954,476.359
27955,489.281
27956,502.234
27957,515.172
27958,528.094
27959,541.0
27960,553.906
27961,566.937
27962,579.922
27963,592.859
27964,605.875
27965,618.828
27966,631.75
27967,644.703
27968,657.641
27969,670.516
27970,683.406
27971,696.422
27972,709.359
27973,722.328
27974,735.344
27975,748.312
27976,761.203
27977,774.125
27978,787.047
27979,800.031
27980,813.047
27981,825.953
27982,838.953
27983,851.875
27984,864.844
27985,877.766
27986,890.766
27987,903.672
27988,916.609
27989,929.531
27990,942.531
27991,955.609
27992,968.656
27993,981.703
27994,994.766
27995,1007.797
27996,1020.875
27997,1033.953
27998,1046.984
27999,1060.062
28000,1073.172
28001,1086.219
28002,1099.312
28003,1112.484
28004,1125.594
28005,1138.703
28006,1151.766
28007,1164.828
28008,1177.875
28009,1190.922
28010,1203.984
28011,1217.078
28012,1230.25
28013,1243.297
28014,1256.375
28015,1269.531
28016,1282.625
28017,1295.687
28018,1308.719
28019,1321.781
28020,1334.844
28021,1347.953
28022,1361.0
28023,1374.078
28024,1387.25
28025,1400.344
28026,1413.547
28027,1426.594
28028,1439.656
28029,1452.687
28030,1465.734
28031,1478.781
28032,1491.984
28033,1505.078
28034,1518.187
28035,1531.312
28036,1544.359
28037,1557.531
28038,1570.531
28039,1583.609
28040,1596.734
28041,1609.875
28042,1622.937
28043,1635.984
28044,1649.031
28045,1662.109
28046,1675.187
28047,1688.328
28048,1701.391
28049,1714.437
28050,1727.547
28051,1740.687
28052,1753.734
28053,1766.828
28054,1779.984
28055,1793.047
28056,1806.172
28057,1819.234
28058,1832.312
28059,1845.391
28060,1858.5
28061,1871.656
28062,1884.75
28063,1897.828
28064,1910.969
28065,1924.031
28066,1937.094
28067,1950.172
28068,1963.234
28069,1976.312
28070,1989.406
28071,2002.469
28072,2015.578
28073,2028.656
28074,2041.766
28075,2054.953
28076,2068.031
28077,2081.109
28078,2094.156
28079,2107.234
28080,2120.344
28081,2133.422
28082,2146.469
28083,2159.578
28084,2172.703
28085,2185.766
28086,2198.828
28087,2212.031
28088,2225.094
28089,2238.25
28090,2251.328
28091,2264.406
28092,2277.562
28093,2290.641
28094,2303.703
28095,2316.812
28096,2329.953
28097,2343.031
28098,2356.109
28099,2369.25
28100,2382.297
28101,2395.344
28102,2408.391
28103,2421.437
28104,2434.516
28105,2447.562
28106,2460.641
28107,2473.719
28108,2486.812
28109,2499.844
28110,2512.906
28111,2526.109
28112,2539.375
28113,2552.641
28114,2565.828
28115,2579.062
28116,2592.266
28117,2605.453
28118,2618.656
28119,2631.984
28120,2645.172
28121,2658.391
28122,2671.578
28123,2684.797
28124,2698.047
28125,2711.469
28126,2724.875
28127,2738.281
28128,2751.703
28129,2765.047
28130,2778.375
28131,2791.75
28132,2805.156
28133,0.0
28134,9.343
28135,23.062
28136,35.937
28137,48.828
28138,61.687
28139,74.593
28140,87.468
28141,100.421
28142,113.25
28143,126.14
28144,139.015
28145,151.859
28146,164.734
28147,177.609
28148,190.468
28149,203.312
28150,216.156
28151,229.031
28152,241.875
28153,254.75
28154,267.562
28155,280.437
28156,293.281
28157,306.156
28158,319.015
28159,331.906
28160,344.781
28161,357.609
28162,370.5
28163,383.343
28164,396.218
28165,409.093
28166,422.015
28167,434.843
28168,447.765
28169,460.625
28170,473.468
28171,486.328
28172,499.156
28173,512.046
28174,524.906
28175,537.765
28176,550.64
28177,563.515
28178,576.39
28179,589.218
28180,602.078
28181,614.906
28182,627.734
28183,640.593
28184,653.468
28185,666.343
28186,679.187
28187,692.046
28188,704.875
28189,717.765
28190,730.593
28191,743.5
28192,756.343
28193,769.203
28194,782.062
28195,794.906
28196,807.718
28197,820.656
28198,833.515
28199,846.359
28200,859.234
28201,872.125
28202,884.968
28203,897.812
28204,910.64
28205,923.468
28206,936.343
28207,949.312
28208,962.328
28209,975.312
28210,988.25
28211,1001.25
28212,1014.234
28213,1027.265
28214,1040.375
28215,1053.375
28216,1066.421
28217,1079.437
28218,1092.437
28219,1105.437
28220,1118.468
28221,1131.546
28222,1144.546
28223,1157.5
28224,1170.531
28225,1183.531
28226,1196.515
28227,1209.515
28228,1222.546
28229,1235.531
28230,1248.625
28231,1261.625
28232,1274.625
28233,1287.609
28234,1300.593
28235,1313.578
28236,1326.562
28237,1339.562
28238,1352.609
28239,1365.64
28240,1378.656
28241,1391.625
28242,1404.609
28243,1417.671
28244,1430.656
28245,1443.687
28246,1456.75
28247,1469.812
28248,1482.796
28249,1495.781
28250,1508.781
28251,1521.75
28252,1534.75
28253,1547.75
28254,1560.734
28255,1573.781
28256,1586.812
28257,1599.796
28258,1612.796
28259,1625.812
28260,1638.796
28261,1651.875
28262,1664.875
28263,1677.937
28264,1690.984
28265,1703.968
28266,1717.031
28267,1730.093
28268,1743.156
28269,1756.156
28270,1769.234
28271,1782.296
28272,1795.281
28273,1808.328
28274,1821.39
28275,1834.437
28276,1847.406
28277,1860.375
28278,1873.421
28279,1886.421
28280,1899.421
28281,1912.484
28282,1925.531
28283,1938.531
28284,1951.578
28285,1964.671
28286,1977.703
28287,1990.734
28288,2003.781
28289,2016.812
28290,2029.89
28291,2042.875
28292,2055.921
28293,2069.0
28294,2081.984
28295,2094.968
28296,2107.968
28297,2120.953
28298,2133.921
28299,2146.937
28300,2159.937
28301,2172.984
28302,2185.984
28303,2199.015
28304,2211.968
28305,2224.921
28306,2237.89
28307,2250.921
28308,2263.953
28309,2276.984
28310,2289.968
28311,2303.015
28312,2316.031
28313,2329.031
28314,2342.015
28315,2355.0
28316,2368.078
28317,2381.093
28318,2394.14
28319,2407.187
28320,2420.187
28321,2433.218
28322,2446.296
28323,2459.343
28324,2472.328
28325,2485.328
28326,2498.312
28327,2511.312
28328,2524.421
28329,2537.593
28330,2550.796
28331,2563.953
28332,2577.062
28333,2590.187
28334,2603.359
28335,2616.562
28336,2629.734
28337,2642.875
28338,2656.078
28339,2669.296
28340,2682.453
28341,2695.546
28342,2708.687
28343,2722.015
28344,2735.25
28345,2748.5
28346,2761.859
28347,2775.078
28348,2788.312
28349,2801.625
28350,2814.906
28351,0.0
28352,9.312
28353,23.031
28354,35.922
28355,48.812
28356,61.672
28357,74.594
28358,87.531
28359,100.391
28360,113.234
28361,126.094
28362,138.953
28363,151.812
28364,164.734
28365,177.578
28366,190.453
28367,203.266
28368,216.141
28369,228.984
28370,241.828
28371,254.687
28372,267.547
28373,280.422
28374,293.266
28375,306.156
28376,318.969
28377,331.797
28378,344.687
28379,357.531
28380,370.422
28381,383.266
28382,396.109
28383,408.953
28384,421.812
28385,434.672
28386,447.562
28387,460.406
28388,473.281
28389,486.141
28390,498.969
28391,511.828
28392,524.687
28393,537.547
28394,550.406
28395,563.281
28396,576.125
28397,588.984
28398,601.828
28399,614.687
28400,627.562
28401,640.406
28402,653.266
28403,666.109
28404,679.0
28405,691.844
28406,704.719
28407,717.578
28408,730.469
28409,743.328
28410,756.203
28411,769.062
28412,782.0
28413,794.891
28414,807.75
28415,820.578
28416,833.453
28417,846.312
28418,859.156
28419,872.0
28420,884.828
28421,897.719
28422,910.562
28423,923.437
28424,936.391
28425,949.406
28426,962.422
28427,975.375
28428,988.359
28429,1001.359
28430,1014.359
28431,1027.328
28432,1040.297
28433,1053.25
28434,1066.266
28435,1079.281
28436,1092.297
28437,1105.219
28438,1118.219
28439,1131.203
28440,1144.203
28441,1157.187
28442,1170.203
28443,1183.203
28444,1196.234
28445,1209.312
28446,1222.266
28447,1235.266
28448,1248.25
28449,1261.297
28450,1274.328
28451,1287.312
28452,1300.297
28453,1313.312
28454,1326.281
28455,1339.297
28456,1352.281
28457,1365.312
28458,1378.266
28459,1391.328
28460,1404.344
28461,1417.391
28462,1430.469
28463,1443.422
28464,1456.375
28465,1469.375
28466,1482.406
28467,1495.516
28468,1508.547
28469,1521.547
28470,1534.516
28471,1547.531
28472,1560.531
28473,1573.562
28474,1586.547
28475,1599.547
28476,1612.5
28477,1625.437
28478,1638.437
28479,1651.453
28480,1664.422
28481,1677.453
28482,1690.437
28483,1703.437
28484,1716.437
28485,1729.5
28486,1742.5
28487,1755.547
28488,1768.609
28489,1781.578
28490,1794.547
28491,1807.531
28492,1820.594
28493,1833.641
28494,1846.625
28495,1859.703
28496,1872.687
28497,1885.766
28498,1898.844
28499,1911.906
28500,1924.937
28501,1937.937
28502,1951.016
28503,1964.047
28504,1977.047
28505,1990.094
28506,2003.078
28507,2016.062
28508,2029.109
28509,2042.078
28510,2055.047
28511,2068.047
28512,2081.0
28513,2094.016
28514,2107.031
28515,2120.031
28516,2133.016
28517,2146.016
28518,2159.078
28519,2172.062
28520,2185.062
28521,2198.062
28522,2211.016
28523,2224.016
28524,2237.031
28525,2250.031
28526,2263.031
28527,2276.109
28528,2289.172
28529,2302.234
28530,2315.219
28531,2328.281
28532,2341.297
28533,2354.312
28534,2367.297
28535,2380.297
28536,2393.297
28537,2406.266
28538,2419.281
28539,2432.297
28540,2445.328
28541,2458.297
28542,2471.406
28543,2484.391
28544,2497.484
28545,2510.687
28546,2523.781
28547,2536.969
28548,2550.187
28549,2563.375
28550,2576.547
28551,2589.703
28552,2602.906
28553,2616.125
28554,2629.25
28555,2642.406
28556,2655.516
28557,2668.672
28558,2681.812
28559,2694.953
28560,2708.187
28561,2721.453
28562,2734.781
28563,2748.031
28564,2761.312
28565,2774.656
28566,2787.891
28567,2801.156
28568,0.0
28569,9.281
28570,22.953
28571,35.937
28572,48.844
28573,61.844
28574,74.765
28575,87.656
28576,100.531
28577,113.5
28578,126.375
28579,139.328
28580,152.234
28581,165.156
28582,178.031
28583,190.953
28584,203.844
28585,216.734
28586,229.625
28587,242.531
28588,255.453
28589,268.328
28590,281.187
28591,294.094
28592,306.984
28593,319.859
28594,332.734
28595,345.656
28596,358.531
28597,371.437
28598,384.312
28599,397.281
28600,410.14
28601,423.047
28602,435.906
28603,448.812
28604,461.719
28605,474.594
28606,487.484
28607,500.375
28608,513.219
28609,526.125
28610,539.094
28611,551.969
28612,564.844
28613,577.812
28614,590.703
28615,603.562
28616,616.437
28617,629.312
28618,642.187
28619,655.047
28620,667.906
28621,680.875
28622,693.765
28623,706.625
28624,719.625
28625,732.5
28626,745.375
28627,758.234
28628,771.109
28629,783.984
28630,796.859
28631,809.719
28632,822.594
28633,835.515
28634,848.422
28635,861.312
28636,874.25
28637,887.172
28638,900.094
28639,913.047
28640,926.125
28641,939.14
28642,952.187
28643,965.172
28644,978.187
28645,991.172
28646,1004.172
28647,1017.187
28648,1030.187
28649,1043.25
28650,1056.297
28651,1069.375
28652,1082.437
28653,1095.453
28654,1108.484
28655,1121.547
28656,1134.562
28657,1147.625
28658,1160.656
28659,1173.703
28660,1186.734
28661,1199.797
28662,1212.844
28663,1225.875
28664,1238.922
28665,1251.969
28666,1264.906
28667,1277.953
28668,1290.937
28669,1303.953
28670,1316.984
28671,1330.015
28672,1343.047
28673,1356.109
28674,1369.187
28675,1382.172
28676,1395.25
28677,1408.265
28678,1421.281
28679,1434.359
28680,1447.375
28681,1460.469
28682,1473.484
28683,1486.531
28684,1499.578
28685,1512.609
28686,1525.656
28687,1538.719
28688,1551.781
28689,1564.828
28690,1577.844
28691,1590.859
28692,1603.89
28693,1616.953
28694,1630.0
28695,1643.062
28696,1656.062
28697,1669.109
28698,1682.156
28699,1695.187
28700,1708.203
28701,1721.281
28702,1734.344
28703,1747.344
28704,1760.406
28705,1773.453
28706,1786.484
28707,1799.531
28708,1812.594
28709,1825.64
28710,1838.64
28711,1851.703
28712,1864.765
28713,1877.797
28714,1890.828
28715,1903.844
28716,1916.859
28717,1929.89
28718,1942.89
28719,1955.875
28720,1968.859
28721,1981.875
28722,1994.875
28723,2007.89
28724,2020.906
28725,2033.937
28726,2046.953
28727,2059.937
28728,2073.062
28729,2086.062
28730,2099.062
28731,2112.062
28732,2125.062
28733,2138.109
28734,2151.109
28735,2164.156
28736,2177.234
28737,2190.25
28738,2203.281
28739,2216.312
28740,2229.375
28741,2242.359
28742,2255.422
28743,2268.515
28744,2281.547
28745,2294.578
28746,2307.609
28747,2320.672
28748,2333.672
28749,2346.75
28750,2359.781
28751,2372.828
28752,2385.828
28753,2398.906
28754,2411.969
28755,2424.984
28756,2438.015
28757,2451.062
28758,2464.094
28759,2477.14
28760,2490.203
28761,2503.375
28762,2516.531
28763,2529.672
28764,2542.797
28765,2555.969
28766,2569.187
28767,2582.375
28768,2595.562
28769,2608.703
28770,2621.89
28771,2635.078
28772,2648.328
28773,2661.484
28774,2674.64
28775,2687.781
28776,2701.062
28777,2714.359
28778,2727.609
28779,2740.906
28780,2754.203
28781,2767.531
28782,2780.812
28783,2794.187
28784,0.0
28785,9.344
28786,23.032
28787,36.047
28788,49.0
28789,61.922
28790,74.922
28791,87.813
28792,100.75
28793,113.672
28794,126.547
28795,139.407
28796,152.297
28797,165.204
28798,178.11
28799,191.047
28800,203.969
28801,216.907
28802,229.797
28803,242.735
28804,255.704
28805,268.688
28806,281.594
28807,294.5
28808,307.469
28809,320.344
28810,333.266
28811,346.172
28812,359.094
28813,372.016
28814,384.891
28815,397.766
28816,410.766
28817,423.688
28818,436.641
28819,449.532
28820,462.516
28821,475.438
28822,488.422
28823,501.329
28824,514.25
28825,527.219
28826,540.204
28827,553.11
28828,565.969
28829,578.875
28830,591.735
28831,604.688
28832,617.579
28833,630.454
28834,643.344
28835,656.313
28836,669.204
28837,682.141
28838,695.079
28839,707.969
28840,720.922
28841,733.797
28842,746.688
28843,759.579
28844,772.469
28845,785.454
28846,798.422
28847,811.329
28848,824.219
28849,837.125
28850,850.079
28851,862.985
28852,875.907
28853,888.829
28854,901.735
28855,914.719
28856,927.813
28857,940.86
28858,953.891
28859,966.922
28860,979.954
28861,992.985
28862,1006.016
28863,1019.032
28864,1032.11
28865,1045.157
28866,1058.172
28867,1071.204
28868,1084.282
28869,1097.297
28870,1110.313
28871,1123.422
28872,1136.547
28873,1149.61
28874,1162.61
28875,1175.719
28876,1188.75
28877,1201.813
28878,1214.891
28879,1227.954
28880,1241.0
28881,1254.016
28882,1267.032
28883,1280.047
28884,1293.141
28885,1306.188
28886,1319.297
28887,1332.329
28888,1345.375
28889,1358.422
28890,1371.469
28891,1384.5
28892,1397.688
28893,1410.719
28894,1423.75
28895,1436.797
28896,1449.844
28897,1462.891
28898,1475.922
28899,1488.938
28900,1501.938
28901,1514.938
28902,1528.0
28903,1541.032
28904,1554.047
28905,1567.079
28906,1580.141
28907,1593.282
28908,1606.282
28909,1619.36
28910,1632.422
28911,1645.469
28912,1658.532
28913,1671.579
28914,1684.563
28915,1697.641
28916,1710.688
28917,1723.704
28918,1736.75
28919,1749.797
28920,1762.829
28921,1775.907
28922,1788.954
28923,1802.0
28924,1815.032
28925,1828.063
28926,1841.079
28927,1854.157
28928,1867.188
28929,1880.219
28930,1893.25
28931,1906.329
28932,1919.375
28933,1932.407
28934,1945.438
28935,1958.469
28936,1971.579
28937,1984.641
28938,1997.672
28939,2010.688
28940,2023.797
28941,2036.797
28942,2049.829
28943,2062.891
28944,2075.907
28945,2088.938
28946,2102.0
28947,2115.063
28948,2128.172
28949,2141.204
28950,2154.235
28951,2167.329
28952,2180.329
28953,2193.391
28954,2206.407
28955,2219.438
28956,2232.5
28957,2245.579
28958,2258.625
28959,2271.672
28960,2284.688
28961,2297.766
28962,2310.797
28963,2323.797
28964,2336.844
28965,2349.922
28966,2362.969
28967,2376.016
28968,2389.063
28969,2402.125
28970,2415.188
28971,2428.25
28972,2441.375
28973,2454.532
28974,2467.61
28975,2480.688
28976,2493.829
28977,2507.016
28978,2520.313
28979,2533.485
28980,2546.688
28981,2559.875
28982,2573.063
28983,2586.297
28984,2599.5
28985,2612.766
28986,2625.954
28987,2639.125
28988,2652.329
28989,2665.625
28990,2678.875
28991,2692.204
28992,2705.532
28993,2718.844
28994,2732.141
28995,2745.422
28996,2758.797
28997,2772.079
28998,2785.391
28999,0.0
29000,9.375
29001,23.141
29002,36.156
29003,49.125
29004,62.094
29005,75.047
29006,88.016
29007,100.969
29008,114.0
29009,126.938
29010,139.953
29011,152.938
29012,165.86
29013,178.875
29014,191.797
29015,204.766
29016,217.703
29017,230.641
29018,243.594
29019,256.547
29020,269.5
29021,282.453
29022,295.36
29023,308.266
29024,321.188
29025,334.141
29026,347.125
29027,360.063
29028,373.031
29029,385.985
29030,398.891
29031,411.797
29032,424.735
29033,437.703
29034,450.625
29035,463.578
29036,476.485
29037,489.406
29038,502.313
29039,515.235
29040,528.156
29041,541.141
29042,554.125
29043,567.188
29044,580.203
29045,593.172
29046,606.094
29047,619.047
29048,632.016
29049,644.938
29050,657.922
29051,670.906
29052,683.828
29053,696.766
29054,709.703
29055,722.781
29056,735.719
29057,748.672
29058,761.594
29059,774.516
29060,787.422
29061,800.375
29062,813.344
29063,826.281
29064,839.235
29065,852.172
29066,865.063
29067,878.016
29068,891.016
29069,903.953
29070,917.141
29071,930.219
29072,943.297
29073,956.375
29074,969.453
29075,982.531
29076,995.578
29077,1008.656
29078,1021.719
29079,1034.781
29080,1047.875
29081,1061.0
29082,1074.156
29083,1087.188
29084,1100.266
29085,1113.344
29086,1126.531
29087,1139.563
29088,1152.641
29089,1165.703
29090,1178.781
29091,1191.875
29092,1204.985
29093,1218.047
29094,1231.11
29095,1244.172
29096,1257.235
29097,1270.297
29098,1283.391
29099,1296.485
29100,1309.531
29101,1322.61
29102,1335.641
29103,1348.766
29104,1361.828
29105,1374.875
29106,1387.953
29107,1401.047
29108,1414.078
29109,1427.172
29110,1440.25
29111,1453.36
29112,1466.422
29113,1479.5
29114,1492.578
29115,1505.672
29116,1518.75
29117,1531.86
29118,1544.938
29119,1557.969
29120,1571.047
29121,1584.141
29122,1597.328
29123,1610.375
29124,1623.453
29125,1636.485
29126,1649.547
29127,1662.61
29128,1675.766
29129,1688.828
29130,1701.891
29131,1714.985
29132,1728.094
29133,1741.156
29134,1754.235
29135,1767.266
29136,1780.406
29137,1793.516
29138,1806.578
29139,1819.781
29140,1832.875
29141,1845.938
29142,1858.985
29143,1872.094
29144,1885.25
29145,1898.328
29146,1911.391
29147,1924.469
29148,1937.578
29149,1950.735
29150,1963.781
29151,1976.828
29152,1989.922
29153,2003.016
29154,2016.094
29155,2029.156
29156,2042.172
29157,2055.25
29158,2068.297
29159,2081.36
29160,2094.422
29161,2107.516
29162,2120.578
29163,2133.656
29164,2146.703
29165,2159.797
29166,2172.875
29167,2185.938
29168,2199.0
29169,2212.125
29170,2225.219
29171,2238.297
29172,2251.391
29173,2264.469
29174,2277.516
29175,2290.578
29176,2303.656
29177,2316.766
29178,2329.86
29179,2342.891
29180,2355.938
29181,2369.0
29182,2382.063
29183,2395.156
29184,2408.266
29185,2421.328
29186,2434.438
29187,2447.578
29188,2460.641
29189,2473.735
29190,2486.922
29191,2500.11
29192,2513.375
29193,2526.578
29194,2539.797
29195,2553.016
29196,2566.219
29197,2579.5
29198,2592.672
29199,2605.969
29200,2619.25
29201,2632.547
29202,2645.735
29203,2659.016
29204,2672.25
29205,2685.656
29206,2699.078
29207,2712.453
29208,2725.875
29209,2739.25
29210,2752.688
29211,2766.125
29212,2779.5
29213,0.0
29214,9.359
29215,23.141
29216,36.125
29217,49.109
29218,62.078
29219,75.047
29220,88.063
29221,101.047
29222,114.078
29223,127.125
29224,140.109
29225,153.109
29226,166.047
29227,179.0
29228,191.938
29229,204.891
29230,217.875
29231,230.875
29232,243.781
29233,256.828
29234,269.766
29235,282.688
29236,295.688
29237,308.641
29238,321.656
29239,334.703
29240,347.734
29241,360.75
29242,373.719
29243,386.656
29244,399.563
29245,412.563
29246,425.578
29247,438.531
29248,451.484
29249,464.422
29250,477.406
29251,490.359
29252,503.328
29253,516.328
29254,529.406
29255,542.359
29256,555.328
29257,568.297
29258,581.234
29259,594.234
29260,607.172
29261,620.172
29262,633.109
29263,646.031
29264,658.969
29265,671.922
29266,684.859
29267,697.828
29268,710.781
29269,723.75
29270,736.781
29271,749.828
29272,762.75
29273,775.719
29274,788.641
29275,801.641
29276,814.594
29277,827.594
29278,840.609
29279,853.609
29280,866.609
29281,879.578
29282,892.484
29283,905.406
29284,918.359
29285,931.391
29286,944.359
29287,957.375
29288,970.297
29289,983.281
29290,996.234
29291,1009.188
29292,1022.234
29293,1035.266
29294,1048.234
29295,1061.188
29296,1074.125
29297,1087.094
29298,1100.109
29299,1113.047
29300,1126.0
29301,1138.969
29302,1151.891
29303,1164.891
29304,1177.844
29305,1190.766
29306,1203.719
29307,1216.656
29308,1229.734
29309,1242.828
29310,1255.922
29311,1269.109
29312,1282.313
29313,1295.406
29314,1308.469
29315,1321.641
29316,1334.734
29317,1347.922
29318,1361.031
29319,1374.172
29320,1387.313
29321,1400.438
29322,1413.5
29323,1426.672
29324,1439.734
29325,1452.828
29326,1465.938
29327,1479.047
29328,1492.141
29329,1505.203
29330,1518.281
29331,1531.375
29332,1544.469
29333,1557.594
29334,1570.641
29335,1583.75
29336,1596.859
29337,1609.969
29338,1623.031
29339,1636.125
29340,1649.234
29341,1662.406
29342,1675.453
29343,1688.531
29344,1701.609
29345,1714.719
29346,1727.813
29347,1741.0
29348,1754.125
29349,1767.203
29350,1780.328
29351,1793.531
29352,1806.656
29353,1819.797
29354,1832.906
29355,1846.078
29356,1859.234
29357,1872.313
29358,1885.438
29359,1898.578
29360,1911.656
29361,1924.844
29362,1937.953
29363,1951.063
29364,1964.156
29365,1977.281
29366,1990.422
29367,2003.516
29368,2016.609
29369,2029.719
29370,2042.828
29371,2055.969
29372,2069.063
29373,2082.188
29374,2095.25
29375,2108.375
29376,2121.5
29377,2134.625
29378,2147.703
29379,2160.875
29380,2173.969
29381,2187.141
29382,2200.234
29383,2213.391
29384,2226.547
29385,2239.703
29386,2252.844
29387,2265.969
29388,2279.078
29389,2292.234
29390,2305.344
29391,2318.5
29392,2331.609
29393,2344.719
29394,2357.813
29395,2370.906
29396,2384.0
29397,2397.141
29398,2410.203
29399,2423.281
29400,2436.453
29401,2449.563
29402,2462.703
29403,2475.797
29404,2488.953
29405,2502.078
29406,2515.234
29407,2528.328
29408,2541.5
29409,2554.672
29410,2567.766
29411,2580.859
29412,2593.984
29413,2607.094
29414,2620.344
29415,2633.531
29416,2646.625
29417,2659.875
29418,2673.156
29419,2686.406
29420,2699.656
29421,2712.906
29422,2726.188
29423,2739.406
29424,2752.594
29425,2765.813
29426,2779.031
29427,2792.25
29428,2805.516
29429,2818.891
29430,2832.297
29431,2845.688
29432,2859.094
29433,2872.484
29434,2885.844
29435,2899.234
29436,0.0
29437,9.359
29438,23.156
29439,36.172
29440,49.234
29441,62.25
29442,75.266
29443,88.281
29444,101.297
29445,114.313
29446,127.313
29447,140.297
29448,153.375
29449,166.375
29450,179.453
29451,192.406
29452,205.453
29453,218.422
29454,231.453
29455,244.469
29456,257.547
29457,270.578
29458,283.594
29459,296.656
29460,309.656
29461,322.641
29462,335.625
29463,348.625
29464,361.688
29465,374.672
29466,387.75
29467,400.797
29468,413.844
29469,426.906
29470,439.891
29471,452.891
29472,465.844
29473,478.875
29474,491.844
29475,504.844
29476,517.828
29477,530.859
29478,543.906
29479,556.875
29480,569.875
29481,582.875
29482,595.875
29483,608.828
29484,621.828
29485,634.797
29486,647.859
29487,660.813
29488,673.813
29489,686.813
29490,699.828
29491,712.813
29492,725.813
29493,738.766
29494,751.781
29495,764.797
29496,777.766
29497,790.781
29498,803.766
29499,816.703
29500,829.703
29501,842.734
29502,855.781
29503,868.844
29504,881.891
29505,894.844
29506,907.828
29507,920.813
29508,933.844
29509,946.813
29510,959.828
29511,972.766
29512,985.688
29513,998.719
29514,1011.719
29515,1024.766
29516,1037.797
29517,1050.766
29518,1063.719
29519,1076.688
29520,1089.672
29521,1102.656
29522,1115.594
29523,1128.563
29524,1141.688
29525,1154.828
29526,1168.078
29527,1181.297
29528,1194.438
29529,1207.563
29530,1220.734
29531,1233.875
29532,1247.031
29533,1260.172
29534,1273.297
29535,1286.469
29536,1299.594
29537,1312.75
29538,1325.859
29539,1339.078
29540,1352.188
29541,1365.359
29542,1378.484
29543,1391.625
29544,1404.828
29545,1417.953
29546,1431.141
29547,1444.328
29548,1457.547
29549,1470.672
29550,1483.844
29551,1496.969
29552,1510.141
29553,1523.281
29554,1536.406
29555,1549.547
29556,1562.797
29557,1575.875
29558,1589.031
29559,1602.172
29560,1615.328
29561,1628.516
29562,1641.656
29563,1654.859
29564,1668.063
29565,1681.219
29566,1694.359
29567,1707.453
29568,1720.578
29569,1733.719
29570,1746.828
29571,1759.953
29572,1773.156
29573,1786.344
29574,1799.531
29575,1812.672
29576,1825.859
29577,1839.094
29578,1852.25
29579,1865.391
29580,1878.578
29581,1891.797
29582,1904.953
29583,1918.109
29584,1931.297
29585,1944.5
29586,1957.656
29587,1970.781
29588,1983.922
29589,1997.063
29590,2010.188
29591,2023.281
29592,2036.406
29593,2049.594
29594,2062.813
29595,2075.922
29596,2089.031
29597,2102.109
29598,2115.297
29599,2128.453
29600,2141.609
29601,2154.703
29602,2167.906
29603,2181.094
29604,2194.297
29605,2207.422
29606,2220.609
29607,2233.734
29608,2246.875
29609,2260.078
29610,2273.203
29611,2286.375
29612,2299.531
29613,2312.641
29614,2325.75
29615,2338.891
29616,2351.969
29617,2365.172
29618,2378.344
29619,2391.5
29620,2404.656
29621,2417.781
29622,2430.906
29623,2444.0
29624,2457.203
29625,2470.406
29626,2483.578
29627,2496.703
29628,2509.828
29629,2522.969
29630,2536.203
29631,2549.375
29632,2562.516
29633,2575.656
29634,2588.797
29635,2601.906
29636,2615.031
29637,2628.141
29638,2641.453
29639,2654.75
29640,2667.969
29641,2681.281
29642,2694.516
29643,2707.781
29644,2721.109
29645,2734.375
29646,2747.734
29647,2760.969
29648,2774.266
29649,2787.531
29650,2800.922
29651,2814.359
29652,2827.844
29653,2841.266
29654,2854.641
29655,2868.0
29656,2881.422
29657,2894.922
29658,0.0
29659,9.328
29660,23.187
29661,36.218
29662,49.359
29663,62.406
29664,75.437
29665,88.437
29666,101.531
29667,114.531
29668,127.625
29669,140.625
29670,153.718
29671,166.734
29672,179.734
29673,192.812
29674,205.843
29675,218.906
29676,231.89
29677,244.968
29678,257.968
29679,271.046
29680,284.093
29681,297.14
29682,310.218
29683,323.234
29684,336.296
29685,349.328
29686,362.328
29687,375.406
29688,388.437
29689,401.5
29690,414.515
29691,427.578
29692,440.593
29693,453.609
29694,466.718
29695,479.765
29696,492.796
29697,505.89
29698,518.906
29699,531.968
29700,544.984
29701,558.015
29702,571.031
29703,584.015
29704,597.046
29705,610.156
29706,623.218
29707,636.234
29708,649.25
29709,662.296
29710,675.375
29711,688.39
29712,701.468
29713,714.453
29714,727.515
29715,740.531
29716,753.609
29717,766.687
29718,779.718
29719,792.781
29720,805.812
29721,818.828
29722,831.843
29723,844.937
29724,857.937
29725,870.953
29726,884.031
29727,897.062
29728,910.062
29729,923.14
29730,936.156
29731,949.171
29732,962.234
29733,975.296
29734,988.359
29735,1001.359
29736,1014.343
29737,1027.328
